"","placement","Manual.Placement","acm_id","Math.Confidence","Ed_HS","Ed_SomeCol","Ed_Col","HasTutored","SpanishAble","Lang_Other","Male","Other.Gender","Race.Ethnicity.Hispanic","Race.Ethnicity.Asian","Race.Ethnicity.White","Race.Ethnicity.Black","Birth.Date","days_old","Manual.Placement_id","School","size","span","% Hispanic","Address","nhood","HSGrad_tgt","SomeCol_tgt","TutExp","SpanishNeed","OtherLang_tgt","Math_tgt","Male_tgt","AA_tgt","acm_dest_id","time"
"237",28,NA,"52",1,0,0,1,0,1,0,0,0,0,0,0,0,"06/18/1995",8031,NA,"118th Street ES",6,"Elementary",0.85,"144 E 118th St, Los Angeles, CA 90061","W",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,1.81395348837209,1.37209302325581,1,"52 - 28",0
"238",28,NA,"2",1,0,0,1,0,0,0,1,0,0,0,0,0,"12/25/1994",8206,NA,"118th Street ES",6,"Elementary",0.85,"144 E 118th St, Los Angeles, CA 90061","W",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,1.81395348837209,1.37209302325581,1,"2 - 28",0
"239",28,NA,"117",0,0,1,0,0,0,0,0,0,0,0,0,1,"03/31/1993",8840,NA,"118th Street ES",6,"Elementary",0.85,"144 E 118th St, Los Angeles, CA 90061","W",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,1.81395348837209,1.37209302325581,1,"117 - 28",0
"240",28,NA,"425",0,0,0,1,0,0,0,0,0,0,1,0,0,"09/29/1994",8293,NA,"118th Street ES",6,"Elementary",0.85,"144 E 118th St, Los Angeles, CA 90061","W",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,1.81395348837209,1.37209302325581,1,"425 - 28",0
"241",28,NA,"122",1,0,0,1,0,0,0,0,0,0,0,0,1,"03/01/1994",8505,NA,"118th Street ES",6,"Elementary",0.85,"144 E 118th St, Los Angeles, CA 90061","W",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,1.81395348837209,1.37209302325581,1,"122 - 28",0
"242",28,"118th Street ES","316",0,0,0,1,0,0,0,0,0,1,0,0,0,"06/16/1991",9494,28,"118th Street ES",6,"Elementary",0.85,"144 E 118th St, Los Angeles, CA 90061","W",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,1.81395348837209,1.37209302325581,1,"316 - 28",0
"243",29,NA,"70",0,1,0,0,0,0,0,1,0,0,0,1,0,"05/30/1999",6589,NA,"Grape Street ES",6,"Elementary",0.85,"1940 E 111TH St. LOS ANGELES, CA 90059","W",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,1.81395348837209,1.37209302325581,1,"70 - 29",0
"244",29,NA,"168",0,0,0,1,0,0,0,1,0,0,0,0,1,"03/04/1994",8502,NA,"Grape Street ES",6,"Elementary",0.85,"1940 E 111TH St. LOS ANGELES, CA 90059","W",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,1.81395348837209,1.37209302325581,1,"168 - 29",0
"245",29,NA,"43",1,0,0,1,0,1,0,0,0,1,0,0,0,"11/04/1994",8257,NA,"Grape Street ES",6,"Elementary",0.85,"1940 E 111TH St. LOS ANGELES, CA 90059","W",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,1.81395348837209,1.37209302325581,1,"43 - 29",0
"246",29,NA,"33",1,0,0,1,0,1,0,0,0,1,0,0,0,"06/09/1994",8405,NA,"Grape Street ES",6,"Elementary",0.85,"1940 E 111TH St. LOS ANGELES, CA 90059","W",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,1.81395348837209,1.37209302325581,1,"33 - 29",28.3166666666667
"247",29,NA,"58",0,0,1,0,0,0,0,0,0,0,0,0,1,"04/22/1997",7357,NA,"Grape Street ES",6,"Elementary",0.85,"1940 E 111TH St. LOS ANGELES, CA 90059","W",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,1.81395348837209,1.37209302325581,1,"58 - 29",0
"248",29,"Grape Street ES","305",1,0,0,1,0,0,0,0,0,0,0,0,0,"03/22/1995",8119,29,"Grape Street ES",6,"Elementary",0.85,"1940 E 111TH St. LOS ANGELES, CA 90059","W",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,1.81395348837209,1.37209302325581,1,"305 - 29",0
"249",30,NA,"36",1,0,0,1,0,0,0,0,0,0,0,1,0,"09/11/1995",7946,NA,"Miguel Contreras - Business and Tourism",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"36 - 30",0
"250",30,NA,"60",0,0,0,1,0,0,0,1,0,0,0,0,1,"03/02/1993",8869,NA,"Miguel Contreras - Business and Tourism",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"60 - 30",21.5166666666667
"251",30,NA,"144",1,0,0,1,0,0,0,0,0,0,0,0,1,"01/04/1994",8561,NA,"Miguel Contreras - Business and Tourism",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"144 - 30",0
"252",30,NA,"436",0,0,0,1,0,0,0,0,0,1,0,0,0,"06/11/1993",8768,NA,"Miguel Contreras - Business and Tourism",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"436 - 30",0
"253",30,NA,"395",0,0,0,1,0,0,0,0,0,0,0,0,0,"01/11/1995",8189,NA,"Miguel Contreras - Business and Tourism",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"395 - 30",0
"254",30,"Miguel Contreras - Business and Tourism","330",1,0,0,1,1,1,0,0,0,1,0,0,0,"02/07/1994",8527,30,"Miguel Contreras - Business and Tourism",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"330 - 30",0
"255",31,"Miguel Contreras - Global Studies","356",0,0,0,1,0,0,0,0,0,1,0,0,0,"12/23/1991",9304,31,"Miguel Contreras - Global Studies",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"356 - 31",0
"256",31,NA,"7",1,0,0,1,0,1,0,0,0,1,0,0,0,"04/07/1995",8103,NA,"Miguel Contreras - Global Studies",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"7 - 31",24.35
"257",31,NA,"112",1,0,0,1,0,0,0,1,0,0,0,1,0,"07/12/1994",8372,NA,"Miguel Contreras - Global Studies",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"112 - 31",46.6166666666667
"258",31,NA,"6",1,0,0,1,0,1,0,0,0,0,0,0,0,"05/14/1994",8431,NA,"Miguel Contreras - Global Studies",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"6 - 31",26.0333333333333
"259",31,NA,"39",1,0,0,1,0,1,0,1,0,1,0,0,0,"11/06/1995",7890,NA,"Miguel Contreras - Global Studies",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"39 - 31",10.5166666666667
"260",31,NA,"148",1,0,0,1,0,0,0,0,0,0,1,0,0,"11/28/1994",8233,NA,"Miguel Contreras - Global Studies",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"148 - 31",0
"261",32,NA,"430",0,0,0,1,0,0,0,1,0,0,0,1,0,"12/10/1994",8221,NA,"Miguel Contreras - School of Social Justice",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"430 - 32",0
"262",32,NA,"137",0,0,0,1,0,0,0,0,0,1,0,0,0,"11/28/1995",7868,NA,"Miguel Contreras - School of Social Justice",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"137 - 32",0
"263",32,NA,"164",1,0,0,1,0,1,0,0,0,0,0,0,0,"10/04/1995",7923,NA,"Miguel Contreras - School of Social Justice",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"164 - 32",0
"264",32,"Miguel Contreras - School of Social Justice","360",1,0,0,1,1,1,0,0,0,1,0,0,0,"07/19/1994",8365,32,"Miguel Contreras - School of Social Justice",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"360 - 32",0
"265",32,NA,"385",0,0,0,1,0,0,0,0,0,0,0,0,1,"06/07/1994",8407,NA,"Miguel Contreras - School of Social Justice",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"385 - 32",0
"266",32,NA,"388",0,0,0,1,0,0,0,0,0,0,0,0,1,"01/20/1993",8910,NA,"Miguel Contreras - School of Social Justice",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"388 - 32",0
"267",33,NA,"17",1,0,0,1,0,0,0,0,0,0,0,0,1,"01/16/1995",8184,NA,"Miguel Contreras - Academic Leadership",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"17 - 33",35.5333333333333
"268",33,"Miguel Contreras - Academic Leadership","359",1,0,0,1,0,1,0,0,0,1,0,0,0,"10/08/1994",8284,33,"Miguel Contreras - Academic Leadership",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"359 - 33",0
"269",33,NA,"433",0,0,0,1,0,0,0,0,0,0,0,0,0,"11/01/1995",7895,NA,"Miguel Contreras - Academic Leadership",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"433 - 33",0
"270",33,NA,"71",1,0,0,1,0,1,0,0,0,1,0,0,0,"06/03/1994",8411,NA,"Miguel Contreras - Academic Leadership",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"71 - 33",0
"271",33,NA,"129",1,0,0,1,0,0,0,0,0,0,0,1,0,"09/30/1994",8292,NA,"Miguel Contreras - Academic Leadership",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"129 - 33",46.55
"272",33,NA,"59",1,0,0,1,0,1,0,1,0,0,0,0,0,"03/14/1995",8127,NA,"Miguel Contreras - Academic Leadership",6,"High",0.85,"322 LUCAS AVELOS ANGELES, CA 90017","PUW",0,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,3.62790697674419,1.37209302325581,0,"59 - 33",22.3833333333333
